"nmf_type","fixW","beta","addedCompW","noise","noise.lvl","Sample","F","P","R"
"NMF","fixed",Inf,4,"ambient",1,19,0.9,0.86,0.94
"NMF","fixed",Inf,4,"ambient",1,8,0.96,0.95,0.97
"NMF","fixed",Inf,4,"ambient",1,4,0.94,0.88,1
"NMF","fixed",Inf,4,"ambient",1,15,0.68,0.52,1
"NMF","fixed",Inf,4,"ambient",1,3,0.6,0.65,0.55
"NMF","fixed",Inf,4,"ambient",1,12,0.77,0.63,0.97
"NMF","fixed",Inf,4,"ambient",1,2,0.69,0.84,0.58
"NMF","fixed",Inf,4,"ambient",1,13,0.58,0.65,0.52
"NMF","fixed",Inf,4,"ambient",1,5,0.88,0.85,0.92
"NMF","fixed",Inf,4,"ambient",1,14,0.88,0.96,0.81
"NMF","fixed",Inf,5,"ambient",1,20,0.77,0.66,0.92
"NMF","fixed",Inf,5,"ambient",1,18,0.65,0.56,0.77
"NMF","fixed",Inf,5,"ambient",1,9,0.94,0.97,0.91
"NMF","fixed",Inf,5,"ambient",1,11,0.8,0.73,0.88
"NMF","fixed",Inf,5,"ambient",1,7,0.7,0.69,0.71
"NMF","fixed",Inf,5,"ambient",1,16,0.54,0.4,0.83
"NMF","fixed",Inf,5,"ambient",1,6,0.7,0.54,1
"NMF","fixed",Inf,5,"ambient",1,17,0.81,0.76,0.88
"NMF","fixed",Inf,5,"ambient",1,1,0.9,0.88,0.93
"NMF","fixed",Inf,5,"ambient",1,10,0.92,0.97,0.86
"NMF","fixed",Inf,5,"ambient",1,19,0.86,0.82,0.91
"NMF","fixed",Inf,5,"ambient",1,8,0.96,0.95,0.97
"NMF","fixed",Inf,5,"ambient",1,4,0.79,0.65,1
"NMF","fixed",Inf,5,"ambient",1,15,0.69,0.53,1
"NMF","fixed",Inf,5,"ambient",1,3,0.87,1,0.77
"NMF","fixed",Inf,5,"ambient",1,12,0.74,0.62,0.94
"NMF","fixed",Inf,5,"ambient",1,2,0.78,0.73,0.83
"NMF","fixed",Inf,5,"ambient",1,13,0.62,0.64,0.6
"NMF","fixed",Inf,5,"ambient",1,5,0.91,0.86,0.96
"NMF","fixed",Inf,5,"ambient",1,14,0.79,0.81,0.78
"NMF","semi",1,0,"ambient",1,20,0.65,0.54,0.83
"NMF","semi",1,0,"ambient",1,18,0.72,0.63,0.83
"NMF","semi",1,0,"ambient",1,9,0.7,0.56,0.94
"NMF","semi",1,0,"ambient",1,11,0.67,0.55,0.84
"NMF","semi",1,0,"ambient",1,7,0.58,0.48,0.73
"NMF","semi",1,0,"ambient",1,16,0.42,0.33,0.57
"NMF","semi",1,0,"ambient",1,6,0.58,0.41,0.96
"NMF","semi",1,0,"ambient",1,17,0.75,0.68,0.84
"NMF","semi",1,0,"ambient",1,1,0.81,0.76,0.87
"NMF","semi",1,0,"ambient",1,10,0.87,0.88,0.86
"NMF","semi",1,0,"ambient",1,19,0.79,0.71,0.88
"NMF","semi",1,0,"ambient",1,8,0.88,0.82,0.95
"NMF","semi",1,0,"ambient",1,4,0.86,0.75,1
"NMF","semi",1,0,"ambient",1,15,0.64,0.47,1
"NMF","semi",1,0,"ambient",1,3,0.87,1,0.77
"NMF","semi",1,0,"ambient",1,12,0.6,0.5,0.76
"NMF","semi",1,0,"ambient",1,2,0.56,0.48,0.67
"NMF","semi",1,0,"ambient",1,13,0.52,0.52,0.52
"NMF","semi",1,0,"ambient",1,5,0.81,0.72,0.92
"NMF","semi",1,0,"ambient",1,14,0.55,0.47,0.67
"NMF","semi",1,1,"ambient",1,20,0.65,0.55,0.79
"NMF","semi",1,1,"ambient",1,18,0.73,0.64,0.85
"NMF","semi",1,1,"ambient",1,9,0.95,1,0.91
"NMF","semi",1,1,"ambient",1,11,0.69,0.58,0.84
"NMF","semi",1,1,"ambient",1,7,0.62,0.52,0.75
"NMF","semi",1,1,"ambient",1,16,0.47,0.38,0.61
"NMF","semi",1,1,"ambient",1,6,0.6,0.44,0.96
"NMF","semi",1,1,"ambient",1,17,0.71,0.65,0.8
"NMF","semi",1,1,"ambient",1,1,0.77,0.75,0.8
"NMF","semi",1,1,"ambient",1,10,0.88,0.87,0.89
"NMF","semi",1,1,"ambient",1,19,0.81,0.7,0.97
"NMF","semi",1,1,"ambient",1,8,0.89,0.85,0.92
"NMF","semi",1,1,"ambient",1,4,0.79,0.65,1
"NMF","semi",1,1,"ambient",1,15,0.59,0.43,0.93
"NMF","semi",1,1,"ambient",1,3,0.65,1,0.48
"NMF","semi",1,1,"ambient",1,12,0.74,0.6,0.94
"NMF","semi",1,1,"ambient",1,2,0.59,0.46,0.81
"NMF","semi",1,1,"ambient",1,13,0.56,0.59,0.54
"NMF","semi",1,1,"ambient",1,5,0.86,0.77,0.96
"NMF","semi",1,1,"ambient",1,14,0.71,0.61,0.85
"NMF","semi",1,2,"ambient",1,20,0.62,0.51,0.79
"NMF","semi",1,2,"ambient",1,18,0.68,0.56,0.85
"NMF","semi",1,2,"ambient",1,9,0.94,0.97,0.91
"NMF","semi",1,2,"ambient",1,11,0.76,0.63,0.96
"NMF","semi",1,2,"ambient",1,7,0.66,0.55,0.83
"NMF","semi",1,2,"ambient",1,16,0.44,0.36,0.57
"NMF","semi",1,2,"ambient",1,6,0.62,0.46,0.96
"NMF","semi",1,2,"ambient",1,17,0.71,0.63,0.82
"NMF","semi",1,2,"ambient",1,1,0.84,0.79,0.9
"NMF","semi",1,2,"ambient",1,10,0.91,0.93,0.89
"NMF","semi",1,2,"ambient",1,19,0.86,0.82,0.91
"NMF","semi",1,2,"ambient",1,8,0.91,0.88,0.95
"NMF","semi",1,2,"ambient",1,4,0.86,0.75,1
"NMF","semi",1,2,"ambient",1,15,0.73,0.57,1
"NMF","semi",1,2,"ambient",1,3,0.69,0.94,0.55
"NMF","semi",1,2,"ambient",1,12,0.63,0.53,0.76
"NMF","semi",1,2,"ambient",1,2,0.7,0.81,0.61
"NMF","semi",1,2,"ambient",1,13,0.58,0.59,0.57
"NMF","semi",1,2,"ambient",1,5,0.91,0.86,0.96
"NMF","semi",1,2,"ambient",1,14,0.76,0.67,0.89
"NMF","semi",1,3,"ambient",1,20,0.63,0.53,0.77
"NMF","semi",1,3,"ambient",1,18,0.69,0.59,0.83
"NMF","semi",1,3,"ambient",1,9,0.9,0.93,0.88
"NMF","semi",1,3,"ambient",1,11,0.83,0.73,0.96
"NMF","semi",1,3,"ambient",1,7,0.53,0.48,0.6
"NMF","semi",1,3,"ambient",1,16,0.49,0.36,0.78
"NMF","semi",1,3,"ambient",1,6,0.58,0.41,0.96
"NMF","semi",1,3,"ambient",1,17,0.76,0.71,0.82
"NMF","semi",1,3,"ambient",1,1,0.83,0.79,0.87
"NMF","semi",1,3,"ambient",1,10,0.91,0.93,0.89
"NMF","semi",1,3,"ambient",1,19,0.79,0.65,1
"NMF","semi",1,3,"ambient",1,8,0.89,0.82,0.97
"NMF","semi",1,3,"ambient",1,4,0.88,0.79,1
"NMF","semi",1,3,"ambient",1,15,0.57,0.42,0.89
"NMF","semi",1,3,"ambient",1,3,0.65,1,0.48
"NMF","semi",1,3,"ambient",1,12,0.56,0.51,0.62
"NMF","semi",1,3,"ambient",1,2,0.57,0.46,0.72
"NMF","semi",1,3,"ambient",1,13,0.53,0.54,0.52
"NMF","semi",1,3,"ambient",1,5,0.92,0.92,0.92
"NMF","semi",1,3,"ambient",1,14,0.79,0.69,0.93
"NMF","semi",1,4,"ambient",1,20,0.62,0.55,0.72
"NMF","semi",1,4,"ambient",1,18,0.67,0.56,0.83
"NMF","semi",1,4,"ambient",1,9,0.92,0.97,0.88
"NMF","semi",1,4,"ambient",1,11,0.79,0.7,0.92
"NMF","semi",1,4,"ambient",1,7,0.59,0.52,0.67
"NMF","semi",1,4,"ambient",1,16,0.53,0.47,0.61
"NMF","semi",1,4,"ambient",1,6,0.55,0.38,0.96
"NMF","semi",1,4,"ambient",1,17,0.73,0.65,0.82
"NMF","semi",1,4,"ambient",1,1,0.84,0.76,0.93
"NMF","semi",1,4,"ambient",1,10,0.89,0.89,0.89
"NMF","semi",1,4,"ambient",1,19,0.81,0.7,0.97
"NMF","semi",1,4,"ambient",1,8,0.86,0.81,0.92
"NMF","semi",1,4,"ambient",1,4,0.81,0.68,1
"NMF","semi",1,4,"ambient",1,15,0.55,0.42,0.81
"NMF","semi",1,4,"ambient",1,3,0.88,0.93,0.84
"NMF","semi",1,4,"ambient",1,12,0.69,0.61,0.79
"NMF","semi",1,4,"ambient",1,2,0.56,0.43,0.81
"NMF","semi",1,4,"ambient",1,13,0.56,0.54,0.57
"NMF","semi",1,4,"ambient",1,5,0.91,0.86,0.96
"NMF","semi",1,4,"ambient",1,14,0.74,0.61,0.93
"NMF","semi",1,5,"ambient",1,20,0.68,0.6,0.79
"NMF","semi",1,5,"ambient",1,18,0.75,0.68,0.85
"NMF","semi",1,5,"ambient",1,9,0.95,1,0.91
"NMF","semi",1,5,"ambient",1,11,0.68,0.53,0.92
"NMF","semi",1,5,"ambient",1,7,0.6,0.51,0.73
"NMF","semi",1,5,"ambient",1,16,0.45,0.32,0.74
"NMF","semi",1,5,"ambient",1,6,0.56,0.39,0.96
"NMF","semi",1,5,"ambient",1,17,0.73,0.63,0.86
"NMF","semi",1,5,"ambient",1,1,0.86,0.8,0.93
"NMF","semi",1,5,"ambient",1,10,0.83,0.82,0.84
"NMF","semi",1,5,"ambient",1,19,0.82,0.73,0.94
"NMF","semi",1,5,"ambient",1,8,0.9,0.84,0.97
"NMF","semi",1,5,"ambient",1,4,0.86,0.75,1
"NMF","semi",1,5,"ambient",1,15,0.64,0.47,1
"NMF","semi",1,5,"ambient",1,3,0.65,1,0.48
"NMF","semi",1,5,"ambient",1,12,0.78,0.65,0.97
"NMF","semi",1,5,"ambient",1,2,0.75,0.75,0.75
"NMF","semi",1,5,"ambient",1,13,0.55,0.54,0.56
"NMF","semi",1,5,"ambient",1,5,0.84,0.75,0.96
"NMF","semi",1,5,"ambient",1,14,0.62,0.51,0.78
"NMF","semi",2,0,"ambient",1,20,0.66,0.54,0.85
"NMF","semi",2,0,"ambient",1,18,0.74,0.67,0.83
"NMF","semi",2,0,"ambient",1,9,0.61,0.52,0.72
"NMF","semi",2,0,"ambient",1,11,0.66,0.51,0.92
"NMF","semi",2,0,"ambient",1,7,0.61,0.49,0.79
"NMF","semi",2,0,"ambient",1,16,0.57,0.48,0.7
"NMF","semi",2,0,"ambient",1,6,0.58,0.43,0.88
"NMF","semi",2,0,"ambient",1,17,0.73,0.66,0.82
"NMF","semi",2,0,"ambient",1,1,0.8,0.74,0.87
"NMF","semi",2,0,"ambient",1,10,0.83,0.79,0.86
"NMF","semi",2,0,"ambient",1,19,0.79,0.71,0.88
"NMF","semi",2,0,"ambient",1,8,0.87,0.8,0.95
"NMF","semi",2,0,"ambient",1,4,0.83,0.71,1
"NMF","semi",2,0,"ambient",1,15,0.62,0.45,1
"NMF","semi",2,0,"ambient",1,3,0.89,1,0.81
"NMF","semi",2,0,"ambient",1,12,0.68,0.64,0.74
"NMF","semi",2,0,"ambient",1,2,0.67,0.62,0.72
"NMF","semi",2,0,"ambient",1,13,0.57,0.57,0.57
"NMF","semi",2,0,"ambient",1,5,0.86,0.77,0.96
"NMF","semi",2,0,"ambient",1,14,0.62,0.54,0.74
"NMF","semi",2,1,"ambient",1,20,0.79,0.68,0.94
"NMF","semi",2,1,"ambient",1,18,0.75,0.67,0.85
"NMF","semi",2,1,"ambient",1,9,0.95,1,0.91
"NMF","semi",2,1,"ambient",1,11,0.81,0.68,1
"NMF","semi",2,1,"ambient",1,7,0.59,0.53,0.67
"NMF","semi",2,1,"ambient",1,16,0.43,0.33,0.65
"NMF","semi",2,1,"ambient",1,6,0.62,0.47,0.92
"NMF","semi",2,1,"ambient",1,17,0.76,0.71,0.82
"NMF","semi",2,1,"ambient",1,1,0.86,0.82,0.9
"NMF","semi",2,1,"ambient",1,10,0.92,0.93,0.91
"NMF","semi",2,1,"ambient",1,19,0.84,0.78,0.91
"NMF","semi",2,1,"ambient",1,8,0.9,0.88,0.92
"NMF","semi",2,1,"ambient",1,4,0.88,0.79,1
"NMF","semi",2,1,"ambient",1,15,0.62,0.45,1
"NMF","semi",2,1,"ambient",1,3,0.68,1,0.52
"NMF","semi",2,1,"ambient",1,12,0.58,0.52,0.65
"NMF","semi",2,1,"ambient",1,2,0.65,0.66,0.64
"NMF","semi",2,1,"ambient",1,13,0.64,0.66,0.62
"NMF","semi",2,1,"ambient",1,5,0.91,0.86,0.96
"NMF","semi",2,1,"ambient",1,14,0.73,0.59,0.96
"NMF","semi",2,2,"ambient",1,20,0.63,0.51,0.81
"NMF","semi",2,2,"ambient",1,18,0.7,0.6,0.85
"NMF","semi",2,2,"ambient",1,9,0.95,1,0.91
"NMF","semi",2,2,"ambient",1,11,0.75,0.65,0.88
"NMF","semi",2,2,"ambient",1,7,0.69,0.61,0.79
"NMF","semi",2,2,"ambient",1,16,0.46,0.39,0.57
"NMF","semi",2,2,"ambient",1,6,0.73,0.59,0.96
"NMF","semi",2,2,"ambient",1,17,0.7,0.61,0.82
"NMF","semi",2,2,"ambient",1,1,0.85,0.76,0.97
"NMF","semi",2,2,"ambient",1,10,0.9,0.95,0.86
"NMF","semi",2,2,"ambient",1,19,0.86,0.77,0.97
"NMF","semi",2,2,"ambient",1,8,0.91,0.88,0.95
"NMF","semi",2,2,"ambient",1,4,0.73,0.58,1
"NMF","semi",2,2,"ambient",1,15,0.6,0.44,0.93
"NMF","semi",2,2,"ambient",1,3,0.83,1,0.71
"NMF","semi",2,2,"ambient",1,12,0.67,0.55,0.88
"NMF","semi",2,2,"ambient",1,2,0.69,0.84,0.58
"NMF","semi",2,2,"ambient",1,13,0.64,0.7,0.59
"NMF","semi",2,2,"ambient",1,5,0.91,0.86,0.96
"NMF","semi",2,2,"ambient",1,14,0.86,0.83,0.89
"NMF","semi",2,3,"ambient",1,20,0.71,0.67,0.75
"NMF","semi",2,3,"ambient",1,18,0.73,0.65,0.83
"NMF","semi",2,3,"ambient",1,9,0.86,1,0.75
"NMF","semi",2,3,"ambient",1,11,0.69,0.58,0.84
"NMF","semi",2,3,"ambient",1,7,0.67,0.57,0.81
"NMF","semi",2,3,"ambient",1,16,0.54,0.48,0.61
"NMF","semi",2,3,"ambient",1,6,0.54,0.38,0.92
"NMF","semi",2,3,"ambient",1,17,0.72,0.64,0.84
"NMF","semi",2,3,"ambient",1,1,0.84,0.76,0.93
"NMF","semi",2,3,"ambient",1,10,0.72,0.6,0.91
"NMF","semi",2,3,"ambient",1,19,0.81,0.71,0.94
"NMF","semi",2,3,"ambient",1,8,0.97,0.97,0.97
"NMF","semi",2,3,"ambient",1,4,0.79,0.65,1
"NMF","semi",2,3,"ambient",1,15,0.6,0.44,0.96
"NMF","semi",2,3,"ambient",1,3,0.69,0.74,0.65
"NMF","semi",2,3,"ambient",1,12,0.62,0.55,0.71
"NMF","semi",2,3,"ambient",1,2,0.57,0.47,0.75
"NMF","semi",2,3,"ambient",1,13,0.56,0.61,0.52
"NMF","semi",2,3,"ambient",1,5,0.87,0.8,0.96
"NMF","semi",2,3,"ambient",1,14,0.64,0.5,0.89
"NMF","semi",2,4,"ambient",1,20,0.62,0.5,0.81
"NMF","semi",2,4,"ambient",1,18,0.74,0.66,0.83
"NMF","semi",2,4,"ambient",1,9,0.95,1,0.91
"NMF","semi",2,4,"ambient",1,11,0.81,0.72,0.92
"NMF","semi",2,4,"ambient",1,7,0.69,0.62,0.77
"NMF","semi",2,4,"ambient",1,16,0.46,0.39,0.57
"NMF","semi",2,4,"ambient",1,6,0.62,0.46,0.96
"NMF","semi",2,4,"ambient",1,17,0.77,0.73,0.82
"NMF","semi",2,4,"ambient",1,1,0.84,0.79,0.9
"NMF","semi",2,4,"ambient",1,10,0.88,0.9,0.86
"NMF","semi",2,4,"ambient",1,19,0.84,0.76,0.94
"NMF","semi",2,4,"ambient",1,8,0.93,0.95,0.92
"NMF","semi",2,4,"ambient",1,4,0.81,0.68,1
"NMF","semi",2,4,"ambient",1,15,0.67,0.5,1
"NMF","semi",2,4,"ambient",1,3,0.79,0.88,0.71
"NMF","semi",2,4,"ambient",1,12,0.68,0.56,0.88
"NMF","semi",2,4,"ambient",1,2,0.55,0.54,0.56
"NMF","semi",2,4,"ambient",1,13,0.62,0.62,0.61
"NMF","semi",2,4,"ambient",1,5,0.91,0.86,0.96
"NMF","semi",2,4,"ambient",1,14,0.66,0.57,0.78
"NMF","semi",2,5,"ambient",1,20,0.65,0.56,0.75
"NMF","semi",2,5,"ambient",1,18,0.7,0.65,0.75
"NMF","semi",2,5,"ambient",1,9,0.93,1,0.88
"NMF","semi",2,5,"ambient",1,11,0.65,0.51,0.88
"NMF","semi",2,5,"ambient",1,7,0.72,0.66,0.79
"NMF","semi",2,5,"ambient",1,16,0.63,0.5,0.87
"NMF","semi",2,5,"ambient",1,6,0.56,0.4,0.96
"NMF","semi",2,5,"ambient",1,17,0.65,0.52,0.86
"NMF","semi",2,5,"ambient",1,1,0.91,0.85,0.97
"NMF","semi",2,5,"ambient",1,10,0.9,0.95,0.86
"NMF","semi",2,5,"ambient",1,19,0.8,0.69,0.97
"NMF","semi",2,5,"ambient",1,8,0.92,0.88,0.97
"NMF","semi",2,5,"ambient",1,4,0.81,0.68,1
"NMF","semi",2,5,"ambient",1,15,0.62,0.45,1
"NMF","semi",2,5,"ambient",1,3,0.87,1,0.77
"NMF","semi",2,5,"ambient",1,12,0.68,0.62,0.76
"NMF","semi",2,5,"ambient",1,2,0.56,0.54,0.58
"NMF","semi",2,5,"ambient",1,13,0.55,0.54,0.56
"NMF","semi",2,5,"ambient",1,5,0.91,0.86,0.96
"NMF","semi",2,5,"ambient",1,14,0.65,0.57,0.74
"NMF","semi",3,0,"ambient",1,20,0.69,0.55,0.92
"NMF","semi",3,0,"ambient",1,18,0.72,0.66,0.79
"NMF","semi",3,0,"ambient",1,9,0.72,0.59,0.91
"NMF","semi",3,0,"ambient",1,11,0.72,0.64,0.84
"NMF","semi",3,0,"ambient",1,7,0.66,0.54,0.85
"NMF","semi",3,0,"ambient",1,16,0.62,0.55,0.7
"NMF","semi",3,0,"ambient",1,6,0.65,0.49,0.96
"NMF","semi",3,0,"ambient",1,17,0.74,0.71,0.78
"NMF","semi",3,0,"ambient",1,1,0.62,0.64,0.6
"NMF","semi",3,0,"ambient",1,10,0.86,0.86,0.86
"NMF","semi",3,0,"ambient",1,19,0.84,0.78,0.91
"NMF","semi",3,0,"ambient",1,8,0.88,0.8,0.97
"NMF","semi",3,0,"ambient",1,4,0.86,0.75,1
"NMF","semi",3,0,"ambient",1,15,0.69,0.53,1
"NMF","semi",3,0,"ambient",1,3,0.87,1,0.77
"NMF","semi",3,0,"ambient",1,12,0.72,0.63,0.85
"NMF","semi",3,0,"ambient",1,2,0.62,0.53,0.75
"NMF","semi",3,0,"ambient",1,13,0.62,0.62,0.61
"NMF","semi",3,0,"ambient",1,5,0.92,0.92,0.92
"NMF","semi",3,0,"ambient",1,14,0.69,0.59,0.81
"NMF","semi",3,1,"ambient",1,20,0.68,0.58,0.83
"NMF","semi",3,1,"ambient",1,18,0.77,0.69,0.88
"NMF","semi",3,1,"ambient",1,9,0.94,0.97,0.91
"NMF","semi",3,1,"ambient",1,11,0.83,0.73,0.96
"NMF","semi",3,1,"ambient",1,7,0.73,0.63,0.85
"NMF","semi",3,1,"ambient",1,16,0.69,0.54,0.96
"NMF","semi",3,1,"ambient",1,6,0.66,0.51,0.92
"NMF","semi",3,1,"ambient",1,17,0.76,0.68,0.86
"NMF","semi",3,1,"ambient",1,1,0.79,0.76,0.83
"NMF","semi",3,1,"ambient",1,10,0.92,0.97,0.86
"NMF","semi",3,1,"ambient",1,19,0.84,0.76,0.94
"NMF","semi",3,1,"ambient",1,8,0.96,0.95,0.97
"NMF","semi",3,1,"ambient",1,4,0.88,0.79,1
"NMF","semi",3,1,"ambient",1,15,0.64,0.47,1
"NMF","semi",3,1,"ambient",1,3,0.83,1,0.71
"NMF","semi",3,1,"ambient",1,12,0.58,0.51,0.68
"NMF","semi",3,1,"ambient",1,2,0.47,0.38,0.61
"NMF","semi",3,1,"ambient",1,13,0.61,0.6,0.61
"NMF","semi",3,1,"ambient",1,5,0.92,0.89,0.96
"NMF","semi",3,1,"ambient",1,14,0.72,0.6,0.93
"NMF","semi",3,2,"ambient",1,20,0.69,0.58,0.85
"NMF","semi",3,2,"ambient",1,18,0.73,0.62,0.88
"NMF","semi",3,2,"ambient",1,9,0.93,1,0.88
"NMF","semi",3,2,"ambient",1,11,0.79,0.71,0.88
"NMF","semi",3,2,"ambient",1,7,0.68,0.59,0.81
"NMF","semi",3,2,"ambient",1,16,0.66,0.51,0.91
"NMF","semi",3,2,"ambient",1,6,0.6,0.42,1
"NMF","semi",3,2,"ambient",1,17,0.67,0.59,0.76
"NMF","semi",3,2,"ambient",1,1,0.85,0.78,0.93
"NMF","semi",3,2,"ambient",1,10,0.88,0.92,0.84
"NMF","semi",3,2,"ambient",1,19,0.9,0.86,0.94
"NMF","semi",3,2,"ambient",1,8,0.96,0.95,0.97
"NMF","semi",3,2,"ambient",1,4,0.79,0.65,1
"NMF","semi",3,2,"ambient",1,15,0.69,0.53,1
"NMF","semi",3,2,"ambient",1,3,0.69,0.94,0.55
"NMF","semi",3,2,"ambient",1,12,0.73,0.62,0.88
"NMF","semi",3,2,"ambient",1,2,0.58,0.46,0.78
"NMF","semi",3,2,"ambient",1,13,0.6,0.64,0.56
"NMF","semi",3,2,"ambient",1,5,0.96,0.96,0.96
"NMF","semi",3,2,"ambient",1,14,0.74,0.66,0.85
"NMF","semi",3,3,"ambient",1,20,0.65,0.55,0.79
"NMF","semi",3,3,"ambient",1,18,0.75,0.68,0.83
"NMF","semi",3,3,"ambient",1,9,0.94,0.97,0.91
"NMF","semi",3,3,"ambient",1,11,0.73,0.63,0.88
"NMF","semi",3,3,"ambient",1,7,0.66,0.56,0.79
"NMF","semi",3,3,"ambient",1,16,0.6,0.49,0.78
"NMF","semi",3,3,"ambient",1,6,0.61,0.45,0.92
"NMF","semi",3,3,"ambient",1,17,0.71,0.61,0.84
"NMF","semi",3,3,"ambient",1,1,0.83,0.86,0.8
"NMF","semi",3,3,"ambient",1,10,0.8,0.72,0.89
"NMF","semi",3,3,"ambient",1,19,0.91,0.83,1
"NMF","semi",3,3,"ambient",1,8,0.95,0.97,0.92
"NMF","semi",3,3,"ambient",1,4,0.83,0.71,1
"NMF","semi",3,3,"ambient",1,15,0.64,0.47,1
"NMF","semi",3,3,"ambient",1,3,0.72,0.95,0.58
"NMF","semi",3,3,"ambient",1,12,0.75,0.63,0.91
"NMF","semi",3,3,"ambient",1,2,0.77,0.71,0.83
"NMF","semi",3,3,"ambient",1,13,0.6,0.64,0.56
"NMF","semi",3,3,"ambient",1,5,0.91,0.86,0.96
"NMF","semi",3,3,"ambient",1,14,0.75,0.65,0.89
"NMF","semi",3,4,"ambient",1,20,0.69,0.6,0.81
"NMF","semi",3,4,"ambient",1,18,0.77,0.69,0.88
"NMF","semi",3,4,"ambient",1,9,0.92,1,0.84
"NMF","semi",3,4,"ambient",1,11,0.79,0.75,0.84
"NMF","semi",3,4,"ambient",1,7,0.69,0.62,0.77
"NMF","semi",3,4,"ambient",1,16,0.51,0.44,0.61
"NMF","semi",3,4,"ambient",1,6,0.62,0.45,0.96
"NMF","semi",3,4,"ambient",1,17,0.71,0.62,0.82
"NMF","semi",3,4,"ambient",1,1,0.88,0.82,0.93
"NMF","semi",3,4,"ambient",1,10,0.93,0.95,0.91
"NMF","semi",3,4,"ambient",1,19,0.87,0.84,0.91
"NMF","semi",3,4,"ambient",1,8,0.92,0.92,0.92
"NMF","semi",3,4,"ambient",1,4,0.77,0.62,1
"NMF","semi",3,4,"ambient",1,15,0.64,0.47,1
"NMF","semi",3,4,"ambient",1,3,0.78,1,0.65
"NMF","semi",3,4,"ambient",1,12,0.76,0.62,0.97
"NMF","semi",3,4,"ambient",1,2,0.72,0.67,0.78
"NMF","semi",3,4,"ambient",1,13,0.59,0.59,0.59
"NMF","semi",3,4,"ambient",1,5,0.91,0.86,0.96
"NMF","semi",3,4,"ambient",1,14,0.65,0.64,0.67
"NMF","semi",3,5,"ambient",1,20,0.64,0.52,0.83
"NMF","semi",3,5,"ambient",1,18,0.72,0.62,0.85
"NMF","semi",3,5,"ambient",1,9,0.94,0.97,0.91
"NMF","semi",3,5,"ambient",1,11,0.75,0.65,0.88
"NMF","semi",3,5,"ambient",1,7,0.73,0.73,0.73
"NMF","semi",3,5,"ambient",1,16,0.59,0.44,0.87
"NMF","semi",3,5,"ambient",1,6,0.53,0.37,0.92
"NMF","semi",3,5,"ambient",1,17,0.74,0.67,0.84
"NMF","semi",3,5,"ambient",1,1,0.88,0.82,0.93
"NMF","semi",3,5,"ambient",1,10,0.89,0.93,0.86
"NMF","semi",3,5,"ambient",1,19,0.86,0.82,0.91
"NMF","semi",3,5,"ambient",1,8,0.97,0.97,0.97
"NMF","semi",3,5,"ambient",1,4,0.79,0.65,1
"NMF","semi",3,5,"ambient",1,15,0.61,0.44,1
"NMF","semi",3,5,"ambient",1,3,0.73,1,0.58
"NMF","semi",3,5,"ambient",1,12,0.71,0.59,0.88
"NMF","semi",3,5,"ambient",1,2,0.61,0.48,0.83
"NMF","semi",3,5,"ambient",1,13,0.64,0.68,0.6
"NMF","semi",3,5,"ambient",1,5,0.94,0.92,0.96
"NMF","semi",3,5,"ambient",1,14,0.69,0.62,0.78
"NMF","semi",4,0,"ambient",1,20,0.72,0.61,0.89
"NMF","semi",4,0,"ambient",1,18,0.71,0.64,0.81
"NMF","semi",4,0,"ambient",1,9,0.71,0.57,0.94
"NMF","semi",4,0,"ambient",1,11,0.8,0.8,0.8
"NMF","semi",4,0,"ambient",1,7,0.67,0.58,0.79
"NMF","semi",4,0,"ambient",1,16,0.62,0.49,0.87
"NMF","semi",4,0,"ambient",1,6,0.57,0.41,0.96
"NMF","semi",4,0,"ambient",1,17,0.75,0.68,0.84
"NMF","semi",4,0,"ambient",1,1,0.82,0.75,0.9
"NMF","semi",4,0,"ambient",1,10,0.93,1,0.86
"NMF","semi",4,0,"ambient",1,19,0.79,0.7,0.91
"NMF","semi",4,0,"ambient",1,8,0.94,0.9,0.97
"NMF","semi",4,0,"ambient",1,4,0.94,0.88,1
"NMF","semi",4,0,"ambient",1,15,0.68,0.53,0.96
"NMF","semi",4,0,"ambient",1,3,0.87,1,0.77
"NMF","semi",4,0,"ambient",1,12,0.71,0.6,0.88
"NMF","semi",4,0,"ambient",1,2,0.72,0.88,0.61
"NMF","semi",4,0,"ambient",1,13,0.6,0.65,0.55
"NMF","semi",4,0,"ambient",1,5,0.88,0.85,0.92
"NMF","semi",4,0,"ambient",1,14,0.8,0.79,0.81
"NMF","semi",4,1,"ambient",1,20,0.69,0.57,0.87
"NMF","semi",4,1,"ambient",1,18,0.73,0.67,0.81
"NMF","semi",4,1,"ambient",1,9,0.95,1,0.91
"NMF","semi",4,1,"ambient",1,11,0.82,0.74,0.92
"NMF","semi",4,1,"ambient",1,7,0.67,0.59,0.77
"NMF","semi",4,1,"ambient",1,16,0.62,0.48,0.87
"NMF","semi",4,1,"ambient",1,6,0.59,0.43,0.96
"NMF","semi",4,1,"ambient",1,17,0.69,0.64,0.74
"NMF","semi",4,1,"ambient",1,1,0.87,0.87,0.87
"NMF","semi",4,1,"ambient",1,10,0.9,0.95,0.86
"NMF","semi",4,1,"ambient",1,19,0.89,0.86,0.91
"NMF","semi",4,1,"ambient",1,8,0.95,0.95,0.95
"NMF","semi",4,1,"ambient",1,4,0.91,0.83,1
"NMF","semi",4,1,"ambient",1,15,0.64,0.47,1
